,Outcome 1,Outcome 2,Outcome 3,Outcome 4,Outcome 5,Outcome 6,Outcome 7,Outcome 8,Outcome 9,Outcome 10,Outcome 11,Outcome 12,PC 1,PC 2,PC 3,PC 4,PC 5,PC 6,PC 7,PC 8,PC 9,PC 10,PC 11,PC 12,PC 13,PC 14,PC 15,PC 16,PC 17,PC 18,PC 19,PC 20,PC 21,PC 22,PC 23,PC 24,PC 25,PC 26,PC 27,PC 28,PC 29,PC 30,PC 31,PC 32,PC 33,PC 34,PC 35,PC 36,PC 37,PC 38,PC 39,PC 40,PC 41,PC 42,PC 43,PC 44,PC 45,PC 46,PC 47,PC 48,PC 49,PC 50,PC 51,PC 52,PC 53,PC 54,PC 55,PC 56,PC 57,PC 58,PC 59,PC 60,PC 61,PC 62,PC 63,PC 64,PC 65,PC 66,PC 67,PC 68,PC 69,PC 70,PC 71,PC 72,PC 73,PC 74,PC 75,PC 76,PC 77,PC 78,PC 79,PC 80,PC 81,PC 82,PC 83,PC 84,PC 85,PC 86,PC 87,PC 88,PC 89,PC 90,PC 91,PC 92,PC 93,PC 94,PC 95,PC 96
109,2000.0,2000.0,500.0,500.0,500.0,2000.0,2000.0,500.0,500.0,500.0,2000.0,500.0,1.154783202141891,3.302799854454596,0.896705500926736,3.946796165698717,3.3931664642892345,1.442505008858902,1.308548203457869,2.068442426391895,2.3272353143446636,2.8354087168994653,2.6694220670904567,1.0399504762952956,1.9108229358184423,2.4290618130132717,2.524122969341038,2.085368539746808,2.3208548972609226,2.539329981163566,1.6956198255182595,2.159507583779621,2.6063976127957664,1.7253311778411171,2.522815368103517,2.766312540572111,2.438452673090577,1.9284955377745678,3.021492263171641,2.118498136248604,2.3411732288893545,2.0581621462483977,2.5453341984585682,2.090946287807709,2.2901768588183358,3.194600471454123,3.054474722939034,2.3154900450371025,2.6504070571510443,1.809437863984105,1.808604656783435,1.9495412875793066,2.446477436248244,2.0986455447890795,2.0140933973644386,2.3204370745037024,2.588373728929697,2.645105709200486,2.2728017948420915,1.6279644952509074,2.673717869310941,2.1023360154640782,2.547813021789154,2.0784498949207464,2.541621803462578,2.0897408410554172,2.1993007980325876,2.3302220469907398,2.7671507870509084,2.324404896540508,2.6166878491582515,2.1447958186306924,2.3418302533857647,2.159791386951498,2.0614024871433037,2.2247510685238483,2.2869679780311394,1.679189955718357,2.624668683394904,2.7999957729339977,2.2807311483327894,2.5601945830038972,2.6409501800775064,2.4319862304004176,2.245050048887894,2.5513471377390835,2.2203644135631055,2.4342292307333153,1.8994208935305488,2.182335594649991,2.416830768418752,2.1254775366442678,1.780431220556339,2.555703755815787,2.403358222876315,2.4186305112718656,2.2387219524552147,2.3456706318057585,2.3350820051535393,2.5003573955788054,2.1852894440411696,2.5278268825557255,2.6979066355236645,2.1094446836334764,2.2422917362876156,2.3254684311960307,2.4812911351464595,2.1989633390263834
110,8000.0,10000.0,2000.0,2000.0,3000.0,2000.0,2000.0,2000.0,500.0,500.0,500.0,500.0,0.8300412743800933,3.0776802517441975,1.8019223633909234,1.8478258795876141,0.7453462732029865,3.05195459463944,1.6505311088414936,3.6111581967911857,2.326713637922148,2.8658106859611006,1.9710702662965613,2.6428193963872673,1.9734228159980263,2.0745071248152978,2.224599827916473,1.8361575951426583,1.614663791157652,1.8910195686685969,2.3206379034063707,3.9389172731506683,1.6176509250548328,3.0349671749088634,1.2225555628843225,2.6953249041536296,1.9633187031985389,1.97046919658698,2.5763632987252696,2.1612639188171063,1.933827730713676,1.6499831343369273,1.7715946394629811,2.0982905306818633,2.689769673097814,2.0077182348886202,2.2231063662832597,2.0486122382221392,2.083484706990009,2.3439472826146415,1.6638269963110695,2.908037542310391,2.7456533975120365,2.481506331303745,2.318126280528795,1.6507135764959182,2.271696354038109,1.9670052401843214,2.7354129399321865,2.760878444537214,2.14686702320033,2.958203396216374,2.435722794202012,2.3565324856722274,2.040520704044079,2.43783883567257,2.7552072232783087,2.2803915318594012,2.334159606535615,2.2988448339679803,2.149500191157591,2.4221958990883863,2.667896295671922,2.756109441845038,2.4131202858741925,2.1820055873088195,2.284924917286204,2.0097447800332953,2.347974661568452,2.006488849060548,2.414693969179234,2.2981731858222143,2.040495800388457,2.6502083238820533,2.2085246939474716,2.5949548054200804,2.396592242090491,2.2221154216608077,2.3054356706884014,2.281003053127088,2.5916972018532496,2.2656079010416645,2.3379038643614103,2.361037060800059,2.3846473461212985,2.1104335866419053,2.664580820447147,2.0722599669094706,2.302110750019007,1.9405091973724198,2.2216925075658347,2.4213242249836693,2.566931080745797,2.2664317408230046,2.7585506749765005,2.5077359908439125,1.9532365703935066,2.5823373536543075
111,2000.0,500.0,500.0,500.0,500.0,500.0,500.0,2000.0,500.0,500.0,500.0,500.0,0.19918530549352287,3.446678618741133,2.993329250615459,2.3032301633528736,0.9343681825256895,2.947982614369331,2.5735982789313816,3.7378242173838125,2.2761472098798357,2.4953073359784983,2.0484217844924193,2.2511947047423404,2.4221275053477243,2.80755254143508,2.1478050246970213,2.949580725668205,2.723902100744816,2.0773628639985096,2.9675710428567577,2.8907041324816722,1.8506378308213054,1.7934465186274755,2.2193172640621914,2.8884135911259983,2.287008195103859,1.9411879369577876,1.8379750673733724,2.2562452105136126,2.235215297938193,1.9691076289855545,3.128241715919555,2.070520059601087,2.058304599807808,2.3736376992894535,2.233660764225219,2.1418210418040156,2.515183724424336,2.418663911491999,1.9788580542297618,1.9601397235152402,2.329191572193802,1.8851855058662634,2.184095743930301,2.736765456595387,2.710353405777387,2.33244592642154,2.1644408318083106,2.3454647352365043,2.538853412193604,2.195209770396316,2.4325705467033374,2.0227056487014208,2.3818977787822777,2.1963259503801407,2.1272319149774215,2.473738552953416,2.268228335629504,2.3066681170378884,2.307590176830185,2.6274391432072384,2.59184813492453,2.1701155549111077,2.111406852739752,2.234210914159866,2.0754037036584467,2.688175638604811,2.1787391636039457,2.6428331025159517,2.3957215743762243,2.4933348908138755,2.4045713686047505,2.2780216436956056,2.0653654310099134,2.7755939252541273,2.13866549247593,2.0593441967038975,2.3910231009028684,2.1828072212904677,2.4769062160502093,2.1311209484043254,2.106579516682392,2.5005187983010915,2.4081090181752747,2.6405156438519333,2.386498788785413,2.4163625993642626,2.376695549594971,2.176570560454098,2.2659347244297865,2.215701057603245,2.2840300052209828,2.4187650794459565,2.3783945117492284,2.4167447492096557,2.192169649026918,2.3583444951891814
112,11000.0,3000.0,2000.0,2000.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,2.846189502512221,0.34517956719402565,3.3936476655081105,3.198193869334069,3.5719516399291624,2.60798887278397,2.5128766096220985,3.335672631504674,1.6690278149723012,1.6354024753482697,2.8125813032810867,1.815324653050868,3.0083699553836802,2.093897594639719,2.6048854354555635,1.8504584712520933,2.8828080138554593,2.444682978019063,1.8592593838493827,1.7438894533292635,2.1917705757913266,2.593626164818554,2.3291473927020303,2.0200335896301893,2.022589972574033,2.564848994427576,2.0321883365692424,1.7225875303011995,2.537796841175931,2.427838564474508,2.0599458868631015,2.3593109686626157,1.9744407111068796,1.5715081779075375,2.259980739339787,2.3636497158620715,2.242973344147164,2.343093615833006,1.8442284002764502,2.805243938122657,1.6688666064424895,2.5795245391500226,2.7115020974223185,2.476974842281587,2.323908359161024,2.8270352096925673,2.534017685213599,2.064016811746973,2.0448072057863653,2.6831136033155283,2.2177064898719197,1.998380971416427,2.3443441904599007,2.304420624571907,2.1080222650744833,2.45234213886019,2.3659674856470283,2.4663166774218874,2.032291583076616,2.3583883431024275,2.539958073249659,1.953420918303073,2.0775733639758527,2.3977154029264716,2.2877704225517816,2.223898228298393,2.2221302195476125,2.5483336993514363,2.021156844848869,2.3159060986260918,1.9021564607985701,2.7684821943799114,2.1421181937735856,2.396603452634349,2.7173063636584587,2.447377254427377,2.1401614972612246,2.491388019635979,2.265462200754477,2.9530845056801995,2.2201112017650053,2.1691271331796265,2.227248177242665,2.5335292914662797,2.2727009292735327,2.1297688542358992,2.3777904225991815,2.350455850798222,2.204567817503275,2.299673588536362,2.3353879942398756,2.7770686531875923,2.337604519137875,2.3850207857914443,2.375733306976862,2.0384349248895606
113,2000.0,500.0,2000.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,1.4632255786152144,4.084451046691419,1.4167072031290917,3.780444475127935,3.159175655026637,1.4963695452330934,2.226092232406571,1.296049624648631,2.2400415009014214,2.4776181692996238,3.0019619995626243,1.7251465656398786,1.9504647996129574,2.4786575866966993,2.657980358797535,2.063068694785592,2.097345727279518,2.0452419819285677,1.9629690945342033,2.5508024554097575,3.1268321009458604,2.121255425020544,1.4239344858354346,2.259152425978618,2.620446099233294,2.8777353146101152,2.45681317531811,2.1511561943387942,2.156799341167078,3.0186877589516565,2.4751779849966207,2.4130132512094926,2.111737064048646,2.0072207392038,2.7653438538587816,2.548684293001003,2.986325279416897,2.314183332488353,2.3355565529116933,2.1991725657759944,2.2246874035583013,2.6652132735256693,2.161868810567662,2.2719798919845235,2.488199212546237,2.085022580976316,2.320462973665199,1.7470856560766799,2.083940420914952,2.115188401138442,2.3288320155225812,3.012689970173638,2.173968388052032,2.357473213524846,1.993727111436311,2.198357684528271,2.535896157579993,2.5000614927096128,2.331291883210271,2.4201801588255134,2.3593959752291167,2.043691331342336,1.8112948017907509,1.986100630030951,2.8265052484459954,2.1359884128511015,2.2289423991497785,2.059360113874526,2.60312806639449,2.7350816787581778,2.2664623603072465,2.5621987494028193,2.203210503265365,2.2789443671127825,2.3568048383412834,2.44077827866779,2.4790787349010133,2.1380446278262406,2.1878591641201233,2.437361849412847,2.2137928878332365,2.005422137977626,2.1354023769762556,2.6002710263768485,1.9209526803739043,2.342059280420175,2.4876433565630243,2.609128045489073,2.289184644073856,2.090571237679147,2.1642153470087058,2.3576795680159375,2.799870488488422,2.288018043515595,2.205657941720388,2.4104254961883425
114,10000.0,13000.0,26000.0,3000.0,3000.0,2000.0,500.0,500.0,2000.0,2000.0,2000.0,2000.0,3.278011474138129,2.130141722282288,2.295473634244879,3.4358687979231566,1.0473274784918443,3.8831584783959716,3.8219994560322714,2.6785884647378664,1.685609916796598,1.916452552948769,2.680143531881809,2.395756165833698,0.9183278832564945,3.753433528207312,1.6293774543590374,1.3501624783099828,2.889568783118442,2.393760663992989,1.4949763614420806,1.6658748850902696,1.9536829477092277,2.466815989507804,1.7232377035717703,2.3538167027602173,1.5883533362350324,2.007510558193866,2.240206492209342,1.3172579595654301,2.193706182903342,2.5415838710791046,2.461768930504446,2.1796523932592793,2.771909706151929,2.263453056685615,3.0224240893439056,3.1155506096213,1.4922300083947984,2.8559629614757123,1.8583991088862175,2.316973706459769,2.130698437573989,2.2919773850404255,2.27483258166073,1.7985224312913917,3.2852033849833857,2.348818963675699,1.749635921706876,2.656738167570944,2.2625715409051566,2.6822716757843557,2.1947316175712683,1.6178179737923273,2.5911814384658225,2.211131860075925,2.2572811613833386,2.247770468151584,1.7068161859249025,2.378552129531492,2.7554060952036776,2.4792472831685575,1.9786305488916773,2.1910610499223586,2.263812122122652,2.315083944318085,2.2263783096728673,1.8079039962566528,2.365090575939788,1.8301944693555114,2.189030887859561,2.389240279112495,2.4989324850639534,2.10071238847237,2.4451608780069516,2.46474866656393,1.945840726612296,2.243505879547425,2.5069893644090464,2.6380646489903667,2.0989697531339546,1.5408893400725963,2.2843839885684156,2.21361153422876,1.8732139974537154,2.3751509739735837,1.90320165809719,3.143751260027148,2.0674029340285114,3.1636339784525975,2.6415863549785525,3.117083610090147,2.8805254662379762,2.4882278880127013,2.2243506846020296,2.2639921554481903,2.2882580742008405,2.47263318985085
115,11000.0,2000.0,2000.0,2000.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,2.782461918081019,1.6091030830396016,2.70060354503625,4.023445584139367,2.4891687229084494,3.785204486780967,2.7502244872009824,1.9705711683830864,1.9984346838194786,1.6742833788812455,0.9582508127060259,2.7365344108357896,1.7936766551991759,2.0945724666175223,2.6400269509003977,1.918842632330142,2.03277104887136,2.643321446837275,1.9234197493043266,1.845111912630308,2.019689305248762,2.2862651506773806,2.0779812751327604,2.5683089081296333,2.578169194608785,2.3107636688118762,1.8998928340793102,2.266870992330623,2.847026814778677,1.8348454617004168,2.3057274787202267,2.7444462267135186,2.6427387574141354,2.157168037939451,2.450124651481108,2.71551216320215,1.8567287060653617,2.445432997973893,2.235303900739301,2.479198877970702,2.15934327625327,2.468414680141452,2.8214966768434793,2.413768105697684,2.414786718359373,2.1487908832381173,1.9118358140285057,2.394331267033293,2.2092908702980765,2.6832981949970067,2.2083934984029185,2.371142109779622,2.09285224571298,2.1913608302985557,2.571249342349927,2.480937734979055,2.064133262668164,2.002179941192816,2.728957882090707,2.3461312433970813,2.050902593408424,2.0227775485807324,2.139271608344288,2.8457166024297935,2.2488110655909477,2.4125141347662997,2.411958905562624,2.481914740321351,2.265271154621916,2.0644987352000497,2.2142471761396836,2.3292395029896293,2.0962436321554243,2.5438032071670285,2.2612817667923455,2.2845436502025542,2.141548843437571,2.5696722625663053,2.3662563605073714,2.466983947852726,2.460957674078076,2.2599950379135096,2.2951825471931193,2.489221905168057,2.269581091021333,2.3908927095780697,2.3479718218241707,2.5700286077466084,2.161702571856804,2.4106797608507713,2.5240509306515175,2.692082282635181,2.4096458044192834,2.3355661059184425,2.5770751569630375,2.2532412625960654
116,10000.0,3000.0,2000.0,500.0,500.0,500.0,2000.0,2000.0,500.0,500.0,500.0,500.0,0.7370364170563133,4.7114959228920315,2.400525027746527,1.7985790043797478,1.54486902045352,3.53896756243007,1.8162400768792841,2.8728080237731914,2.2906435492766644,1.8359753939344434,3.174662541277846,2.1202028850059182,1.8812011200821281,1.419186702637385,2.553971973796041,2.6247743588507437,2.8819191494494873,1.7218192743739604,1.7099208004339774,3.1350039363969824,2.5752545012044754,2.1408867392277546,2.428175891409068,1.7787710139818222,2.258142404665673,2.9904574054159343,1.6188015913941225,2.4372570371595597,2.9327193442234005,2.2535292908540705,2.281805685920477,2.413738663160215,2.2243630717775575,2.227339423317637,2.0322976571741265,2.0440869823234173,2.991904684000035,2.4912767765649804,2.390612750563622,2.680558386530918,1.9989329560554367,1.8518717631266455,1.9159346156904575,2.3107959554762467,2.336637556748004,2.6985261903800937,2.3170317376381764,2.1968080116045523,2.562807680036751,2.2232337305517014,2.405393286291609,2.226012170246735,2.7918964209955286,2.075223196058018,2.275630637177167,2.43132406162553,1.7566649966787398,2.420981857143636,1.9601175977675138,2.1857634595459463,2.5771189757840016,2.281235964190132,2.675696411966017,2.0767902254551647,2.301732463413629,2.6313458657669058,2.111722531982057,2.3265296019503854,2.256476051163863,2.4389334439708295,2.213065394486587,2.615821583692254,2.432590382921376,2.448419389731114,2.339731110843,2.53492925684988,2.5924082404409576,2.2826038363187164,1.896014794466247,1.881236258218531,2.5277980340303374,2.7646387915058264,2.3929813995984244,2.53744031011609,2.369186651425603,2.293757241912518,2.306761104948577,2.27185493692147,2.0092909828816006,2.0993329184896123,2.217833133675564,2.898586717578019,2.188959343897197,2.3300392012198703,2.0862431590772115,2.6056801055953365
117,3000.0,5000.0,2000.0,2000.0,2000.0,500.0,2000.0,3000.0,500.0,500.0,500.0,500.0,3.288342597038837,1.4592623542980854,1.7827674885929028,1.5550072214064337,4.209673986162613,3.0471347053413416,1.8466515244299122,3.0945368315937003,1.4105307637877,2.3039880033419005,3.248305717472222,2.5902850037429386,3.1059737646778887,2.9406776543943893,2.014020365332438,2.6061007811180463,2.736420428136717,2.4846490260284764,2.4494752572591802,1.6482521692696295,2.06260572974975,2.133056097905192,2.296385963909968,2.7464936859821973,2.129777347340768,1.606043434823226,2.2425324033451606,1.9542841213147397,1.9316087221265823,2.9030870093788756,2.5650286879114157,2.4255377260617568,2.1121806626380946,1.9217554608859713,1.8568944231342885,2.4522509680352917,2.559483899610352,2.8551752334059346,2.1380706115194954,2.547753884364982,1.8676149619083553,2.5530363367275055,2.4038038660146976,2.0555173018922357,2.291596271220563,2.380906392298055,1.95823026412362,2.216277888776161,2.425267806532892,2.5681107969249175,2.5429283219345296,2.076130991168899,2.331394483664611,2.465329155996621,2.613052222324075,2.2558893051195166,2.480599131149647,2.329442098731038,1.9881821297504432,2.5984876095428886,2.3448932124160824,2.2659590902448277,2.4645836634546225,2.3647956285353398,2.1815910447239126,2.4478930942428963,2.474549947470976,2.593576801807705,1.9759666175174786,2.368025528435978,2.209339147654604,2.2747847548182403,2.533930299193303,2.1071574037875522,2.411481245651188,2.261396272605116,2.2096662717922477,2.405426812411726,2.4773837880865424,2.5219156982338107,2.534893862473896,2.1965590357617404,2.2557809462500984,2.5036378546488565,2.2857757428837644,2.2685354396327804,2.31243755688674,2.4386933878169543,2.3165094185016706,2.1495578870251504,2.4629734554028175,2.444561057282176,2.3554210320904225,2.4078607428857026,2.449105059896776,2.337978767043747
118,2000.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,1.8650881317136303,1.6638814001867344,1.9433122175286601,3.83476849815498,1.8512654533616777,2.9020166837051007,2.857838559573922,1.4473695367061206,3.619280412797247,1.5150861882674977,1.8633226158712706,2.711566258428423,3.348991187593686,2.082768544674941,0.7228068550506299,2.2931423407024347,2.1048333063742506,3.6451288386890175,3.8385543457186095,1.9835999555435015,2.2324292721007404,2.7297586922230086,2.387086952410215,2.865553194817153,2.5153168230047243,2.8776257729470496,2.2158583333851674,3.3279296967524,2.106887594721761,2.854182992206957,3.0568857191673855,2.4995494204976834,1.90394338560453,2.4937176565010675,2.224456172012206,2.711619190454544,2.472043568064926,2.777886195804907,1.9947309552821089,2.774554676890751,2.543979548531236,2.4021115259471824,2.6998995886953137,2.307205052970163,2.4675445622719105,3.334111290273774,2.5621862028343907,2.2719634492508423,1.7195621995105232,1.87004180087584,2.318562423505619,2.229611196404627,2.3141481703497386,2.357097284851693,2.5261319792364354,2.000011423461957,2.2441611843769405,2.5361900118781984,1.944039983684527,1.8410791889358888,2.423302540919052,2.2164897942697896,2.162887064522712,1.9779931295525048,2.1245450289248584,2.7557617768682636,2.7919765087160795,2.1712496179267147,2.8848980663564467,2.6339924166276454,2.2551789940977742,2.2798860838076167,2.4242866135274985,2.473692455795889,2.7186032037838688,2.037639843194113,2.4146529645051538,2.6710110010781913,2.6760068505514676,2.273577160440129,2.4656247188021116,2.1312078951599456,2.458859825845445,2.641066149607822,2.4890369597503996,2.4468526699244735,2.4052680960939874,2.517375356831484,2.3926118201694297,2.4132933851403413,2.6423394657630284,2.5060703154302613,2.4698569967926574,2.5750455510755264,2.227518315958245,2.3996259199417866
119,31000.0,21000.0,32000.0,10000.0,10000.0,5000.0,3000.0,2000.0,3000.0,3000.0,3000.0,2000.0,1.0743387994652065,1.9878688133621067,2.8915735817718144,-0.18783965293707805,2.742565071505439,2.223485640432661,1.1444667791584944,1.4360214375740457,1.18850384374947,2.4994142375240807,3.3121668420135304,1.1079156919806858,2.249405163667232,1.8929313180110898,2.313227617766701,2.366581309486403,1.6524539620925776,4.144846820024037,1.331206614409446,1.506717630682782,4.089596073187024,2.0741438057435286,2.466505444296202,2.133152508499485,2.2505179299176956,2.2110972358358447,2.5777897416783193,2.163188831865866,2.310375465232059,2.2270157781334863,2.8038304981604965,2.6035855534598418,2.026685686571004,3.2795630087035947,2.8433126601204677,2.268370133952087,2.1930304208637894,3.0889605652995,2.7050085254471066,2.3479920803197936,2.6163199307530434,2.363525258635772,2.9272046665838554,2.1058007667093714,2.6127972527075043,2.3443487618091354,2.3535131334083923,2.370176806238862,2.8176442443229712,2.6694530994442824,1.9588753544538169,2.159259387670403,3.062199227488501,2.46462790714414,2.433651606235932,2.914094587771456,1.975992370911458,2.6171818504608657,2.51722501997289,1.812052990438263,2.4092117428158653,2.535563408033756,2.082537127245779,2.38599068740546,2.108017675043286,2.5366701194612236,2.4439489464856754,2.9048110717520186,1.9817519800500112,1.8119323264278928,2.530700378862624,2.481796468650754,2.256311549141327,2.4375330376039437,2.050675917386126,2.106361478147763,1.8361046875734537,2.6284227807111527,2.5722072376296814,2.438551843917856,1.9655968641502364,2.4165641834237617,2.262050919354768,1.821546517955291,2.211414720307738,2.399181850505534,2.4558193958278762,1.9611757637000151,2.210471920886519,1.8975417322590316,2.403601444152789,2.2774799828823094,1.7666087123856014,2.486921497509385,2.26566813042459,2.4819017707635993
120,2000.0,2000.0,500.0,500.0,2000.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,2.164866936990057,3.5225332883185705,1.9547419975366274,1.1598351637523292,3.037917530710108,2.361828479216053,1.8530593819005254,2.6023140240112035,3.7737723545864377,2.3527441490591228,2.347194753483352,1.1305545177374705,1.7195570128885964,1.4165806529971618,1.6634961214196724,1.8349447464304744,1.283329433510715,2.2775916443303053,2.5403752451671164,2.401738104668368,1.8761951062293045,2.114123757194301,2.789851612540707,2.54872085394707,1.3101204309288639,2.1453385956125905,3.1601562957433007,1.844079174477876,2.1842253344419307,1.506348181132152,1.8844382193873628,2.7691509001030736,2.1876188796982854,2.0086484543222554,1.8847890780375378,3.071869181445586,2.005346372938374,1.7258117323882378,2.4929759737427295,2.5871689444115717,2.6113842288072533,2.477416895036027,3.1035472072717587,2.5185880033877304,2.1411452008185323,1.897692200817258,2.4663912167147743,2.6849772473306484,2.498470865351297,1.735173770865364,2.380449369819465,2.2325967283482395,2.1775060646712885,2.589708027542708,2.3374629215210554,2.712007112073022,2.461346716272187,2.0869797746505117,1.888450656259539,2.543951919716527,2.6969850494664795,2.252102425495196,2.0901598170862354,2.0090554120847934,2.168606616046186,2.931537681334163,2.4451996084624668,2.4834232866401504,2.2603419033492083,1.9803575801492346,2.547429872211352,2.5953764226890503,2.0385987941671924,1.9653006388112633,2.532910152612189,2.6359050413594427,2.540649346733967,2.1518034845400957,2.337379894050714,2.19415054341761,2.6659826641990385,2.1589888674852844,2.279512461508404,2.526430484997311,2.143612941753613,2.2185027406609654,2.1884473512755953,2.5001618977625117,2.105569420574759,2.499488935960855,2.661074473652934,2.1951161980538147,2.2201871915900275,2.315807452764231,2.1433878745660806,2.2347300090897955
121,10000.0,6000.0,2000.0,2000.0,2000.0,2000.0,2000.0,3000.0,3000.0,2000.0,2000.0,2000.0,0.7890875064886629,5.308489829049769,2.7669901634850294,2.6911231589556044,2.7516531587956146,1.5292327912917676,2.051367124784486,1.0658944954995755,1.6094350671976272,2.189839065673973,3.537011463510939,2.1307050254424373,3.174635113288438,2.6624677656287568,3.874982230185391,1.6585694959576056,2.859691973349741,3.2966706759734636,2.1513842595401593,2.7818623798199993,3.874924605389732,3.5614088652667317,1.8111363204449469,1.8066208801309145,3.1559981289109884,1.635192398685791,3.0435421899133335,2.9762505016877974,1.3535239205189808,2.749975930564077,2.503808210253204,1.8779749893456579,2.480126957593167,2.2364845871273538,2.1778183271504394,3.020560660679209,1.7926589676900653,2.913107033411466,2.457617341512313,2.0644090688798604,1.8811197828449464,1.6646699235790163,2.587675214337974,2.4819576003852823,2.414587907861918,1.7582296526697883,2.1621431890361067,2.6821675590714538,2.144978989218173,2.2262270330161558,2.0989487889438485,2.3989519483528445,2.0663963605779276,2.7925499822738242,2.465547366976966,2.474767057638621,2.4151380873982746,2.5209466639919276,2.2800732415446086,2.1809517814870403,3.2969690157886795,2.345545919747417,2.035299813375058,2.532847808957609,2.3130953383364647,2.5252950511422365,2.1241889575185766,2.0214282159870995,1.9347799976512299,2.0641898404918213,2.1103407062585267,2.14255616642183,2.760299494034443,2.572514216146702,2.193718861721622,2.719386183667692,2.5011593444853135,2.329931529529414,2.3302272734393625,2.3245544737964767,2.652566288088318,2.342882753151101,2.3835335438625327,2.2256056858668773,2.279575016587552,2.225391429051539,2.2382469660595214,2.4881400301582866,2.369104215229269,2.662531510691177,2.4734606822588407,2.2860011982092163,2.452032216027762,2.561212925998357,2.3255427469166454,2.348994760346045
122,2000.0,500.0,500.0,2000.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,1.062751573812932,3.9529837487199453,3.2909997170125975,3.323567721990361,1.894332901592232,1.7998506637251608,2.1737685203093178,2.248765059542692,3.274822314380361,1.4524391171252449,1.6853130393787257,2.400959040710523,3.349905259091182,1.581438392137981,2.1316231418837734,1.1264195162220891,2.187950364106095,2.0056481511110706,2.835592039912611,3.0706800524693403,1.958444796420118,2.4506411689387613,2.7794383313983717,2.440280905504917,2.6908986949155036,1.68604321750396,2.7159260207017346,1.9219884334675523,3.177089672469773,1.8969343769640181,2.310416340254905,2.2853126652014817,1.774195352799325,1.9488384650872845,2.408050768385895,2.2566371308004554,3.0919536830175245,2.702564000599379,2.296155649047744,2.414594719972701,2.4168072969035412,1.9812025467539953,2.346113494124734,2.333408298778636,2.3347687963824093,2.254901702854991,2.178751065703557,2.3232672144920614,2.1667307320608993,3.0935945785402788,2.7930288581321228,1.9312439381253406,2.4375959632400392,1.924467398734292,2.253014463531754,2.2439927747177997,2.371251418267071,2.118421441993229,2.3585275353946296,2.1121786523383657,2.369278173404074,2.439196675897856,2.185159811508387,1.8599852519339677,2.47578646820234,2.2139645336561644,2.5220791313821147,2.3802563651666913,2.353133202524676,2.4731520563949103,2.604848639253711,2.4218484650081384,2.0107933031064142,2.382336168254689,2.607898273763356,2.313809134118316,2.0805671387356726,2.016577630824993,2.7297454899672147,2.20737700751129,2.2010296810322854,2.710987368968339,2.1088924534084104,2.207462837171737,2.196691515008161,2.2496430629316797,2.381000571217853,2.2630070948515186,2.007964550581458,2.449076873950541,2.5937276887352745,2.2087521925967817,2.332673458471533,2.749700059884353,2.364519834672593,2.497938104595936
123,3000.0,2000.0,2000.0,2000.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,4.011243271318656,1.4738683656257328,2.519976579219493,3.061267112016761,2.831474209812817,2.5089847509589513,2.48195581257919,3.3721327349564523,1.7970251274963176,3.2768674252079624,3.093967275490934,2.2471723967642347,3.431150300258488,1.985669364283247,2.858057502008794,2.4167244641941945,2.5282121501296846,2.1200830028127347,2.6274951289995085,1.9705002617864635,1.9187252245283175,2.0555898188382797,1.9927557570617846,2.4486647873110696,2.227000811149072,2.218378469583627,1.9963439344895233,2.487914091841131,1.8784776592458399,2.8036124678546495,2.1550339616807914,2.3407074579277505,2.778199912174951,2.8183190799608937,1.8483480804832055,2.161750556894853,2.0352274089505817,1.906093731988102,2.2412971070909324,2.8706059756837137,2.378312700183444,1.8619332269260336,2.4435275229684756,2.504788608790646,1.9480465790321366,2.124902315852134,2.27694068686811,1.9547970013550549,2.3463957433744973,1.9176368311120418,1.966901766658163,2.369603555169991,2.547296352102111,2.0528935132058375,2.319689637196302,2.193820895412544,2.337873926740806,2.040452314661253,2.5648435466185218,2.4461107248896488,2.565495960362955,2.037978689682636,2.25076078010753,2.1521468688090035,2.3462445010586985,2.035485418688102,2.49739760510551,2.322527747152935,2.4909057930092033,2.08526654186758,2.4386993671937804,2.5283895825186966,2.5168192075744993,2.3343727926280438,2.3483746365237557,2.1396630369594303,2.29860805892721,2.30364202288441,2.0996465094916683,2.0250270942671915,2.668629668065981,2.563969493780121,2.491750107383754,1.9800930207960215,2.31295865745027,2.622004181176931,2.544712806242859,2.34283929861184,2.3717455299728565,2.291677875180219,2.3287939421706807,2.2030243852144427,2.266226444271865,2.332566323117203,2.1832753804629847,2.4834890849388866
